vacancy_id,title,company_name,total_quota,show_quota,stream_id,stream_name,employment_status,selected_job,is_saved,experience_level,total_applied
4C69B79FAE024C8DB79F6766341C5C4898B3FC4AE0CD95457DB41813BBF43E3988790874E35B25DB382C4BA00DDF8FBC,Asisten Manajer Akuntansi,PT Perkebunan Nusantara III (Persero) - PT Kawasan Industri Nusantara,1000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Tetap,False,False,Experienced Hire,33
71AE223F9A18383AAA543B9095976A8D57E48848C598267EBE7F6890ED3F320BBD4CE49A63C3CF84AA6E25659C5FF8DC,Asisten Manajer Pemasaran,PT Perkebunan Nusantara III (Persero) - PT Kawasan Industri Nusantara,1000,1,78A5FB755A30EEBC7C4120CA2EC665FCBDF257265E0D77A54DFFB0A739B5396FC2136D3B07C4F2675FCC4E0DE5DB032C,Bisnis Niaga / Pemasaran,Pegawai Tetap,False,False,Experienced Hire,71
88C9F297FA6BE726ED7F2A9C8D36F26164B8D5AB9DAED2B79AB075298EBFD4D55D78359FFBB0A5D3A5F49C27288BB8B6,Junior Analyst Bidang Logistik,PT Pos Indonesia (Persero),30000,1,907020F1602638B8BB320EF129E955EFCE97282E9F1465582A532B521A5DFF5EBBD44B1B925F18ECF8350E7E7C5DC258,Logistic / Supply Chain / Asset / GA,Pegawai Tetap,False,False,Fresh Graduate,329
AAA0381EC2879E74D57575D9322904AC04929F9FBD2712C877E3A21C2187ED5E2987E612330F2AB62E226CA1ADB536E7,Junior Analyst Bidang Data Analytics,PT Pos Indonesia (Persero),4000,1,CF92D65249E924012A342BBC73114AB35CF81F698F9C96C30E0249E4B453F81B3168022D9DA680DDD166AB388D0416F1,Digitalisasi & IT,Pegawai Tetap,False,False,Fresh Graduate,370
EA1AD824D5DD2F0CD1A95053A3AA05D458F95EFFF4116017561BAF59960BCF8C9F7B75F870E96B46C817BF5FFA0B243D,Junior Analyst Bidang Digital,PT Pos Indonesia (Persero),10000,1,CF92D65249E924012A342BBC73114AB35CF81F698F9C96C30E0249E4B453F81B3168022D9DA680DDD166AB388D0416F1,Digitalisasi & IT,Pegawai Tetap,False,False,Fresh Graduate,832
66BB3A4BDCD4BD4E85B52A848B8D6D303AB7922B6959BA9EFB032460640A6E0981134878BDBB8CBCC01E9EB11F673CDE,Financial Accounting and Reporting Unit Staff,PT Reasuransi Indonesia Utama (Persero),1000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Kontrak,False,False,Fresh Graduate,382
183C7520A79C94F6C0478CDE864665AC5C5B20020740BFA32C0462F5350015F10904A982A7A2D808BC77EEB3F150325D,Fresh Graduate - Geodetic Engineering,PT Mineral Industri Indonesia (Persero) - PT Bukit Asam Tbk,3000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Tetap,False,False,Fresh Graduate,560
947CE7BF62BD09E9597AEDBE413DBDA5F7E5F81505E8254E31FB865F5F7CF48B3E58157CDE4484A7E33769E75F7B9165,Technical Assitanet Engineering,PT Reasuransi Indonesia Utama (Persero),1000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Kontrak,False,False,Fresh Graduate,190
AC5751EAA1345B4D7BC83124AE2EAB02E0A2968E319F97B7F7DFC2ED3DF2B866EF5127FC678D20683C0E34B2FC0DEDBE,Business Development Analyst,PT Telekomunikasi Indonesia (Persero) Tbk - PT Multimedia Nusantara,1000,1,221CA9A6DB201C4D39D5553C8D19B6ED586B19D553C5B97FEDEDDF2705C74F6543C4DF349779258EDFC7B7346C03EA24,Pengembangan Usaha / R & D,Pegawai Tetap,False,False,Experienced Hire,726
AC41A26E037903A4824ABEE88942F28C8148569DAE67B6F47214A99FCD5011378E86E613C988DDAB723A60C1A4F2BCFD,Technical Risk Management Associate,PT Reasuransi Indonesia Utama (Persero),1000,1,2642D515ED859AD4CDC2E26AED97E73D4C1BE0EE16BD60DA6674044D6B9B3D4EEB920A0D20B287E3D675F95A2261FD50,Risk Management,Pegawai Kontrak,False,False,Fresh Graduate,301
